|name          |ra      |dec     |maj_axis|mag    |cat_num  |cdec     |cra     |
|MCG-05-34-009 |14 20 31|-29 13.7|   30.00|   14.0|NGC 5556 |-291343.2|142030.9|
|MCG-05-34-010 |14 21 19|-29 15.7|   12.00|   15.0|         |-291541.2|142119.0|
|MCG-05-34-011 |14 23 49|-28 40.6|   12.00|   14.0|NGC 5592 |-284034.9|142348.9|
|MCG-05-34-012 |14 24 19|-28 37.6|    6.00|   16.0|         |-283733.6|142418.9|
|MCG-05-34-013 |14 28 12|-33 19.4|    6.00|   16.0|         |-331923.7|142811.8|
|MCG-05-34-014 |14 29 18|-33 28.3|    8.00|   14.0|         |-332820.8|142918.1|
|MCG-05-34-015 |14 29 39|-29 45.4|    4.00|   15.0|NGC 5626 |-294519.8|142938.6|
|MCG-05-34-016 |14 31 20|-28 45.2|   12.00|   15.0|         |-284515.3|143119.9|
|MCG-05-34-017 |14 32 20|-28 22.2|    8.00|   15.0|         |-282212.7|143219.7|
|MCG-05-34-018 |14 34 31|-27 58.1|    8.00|   15.0|         |-275806.7|143431.6|
|MCG-05-35-001 |14 39 43|-32 39.9|    6.00|   15.0|         |-323952.6|143942.8|
|MCG-05-35-002 |14 40 49|-32 23.8|    8.00|   15.0|         |-322349.5|144048.7|
|MCG-05-35-003 |14 41 32|-33 19.8|    9.00|   15.0|         |-331947.5|144131.8|
|MCG-05-35-004 |14 44 30|-31 08.6|    8.00|   15.0|         |-310839.1|144429.9|
|MCG-05-35-005 |14 47 09|-27 43.5|   10.00|   15.0|         |-274331.4|144708.8|
|MCG-05-35-006 |14 47 30|-30 38.5|    4.00|   16.0|         |-303830.5|144729.8|
|MCG-05-35-007 |14 47 54|-30 19.5|    3.00|   15.0|         |-301929.3|144753.5|
|MCG-05-35-008 |14 57 08|-31 50.0|    8.00|   15.0|         |-315001.9|145708.3|
|MCG-05-36-001 |15 20 23|-31 25.8|    8.00|   15.0|         |-312548.0|152022.7|
|MCG-05-37-001 |15 40 06|-30 33.7|   17.00|   13.0|NGC 5968 |-303339.9|154005.8|
|MCG-05-37-002 |15 46 46|-28 44.3|   12.00|   14.0|         |-284415.8|154646.1|
|MCG-05-37-003 |15 49 53|-29 24.1|   15.00|   13.0|NGC 6000 |-292404.5|154953.2|
|MCG-05-39-001 |16 31 42|-28 04.4|    4.00|   16.0|         |-280422.8|163142.5|
|MCG-05-39-002 |16 47 48|-31 31.3|    4.00|   15.0|         |-313117.1|164748.5|
|MCG-05-45-001 |18 59 11|-30 04.9|    8.00|   15.0|         |-300450.8|185911.2|
|MCG-05-45-002 |19 08 26|-32 14.2|    4.00|   15.0|         |-321412.0|190826.1|
|MCG-05-45-003 |19 12 02|-32 08.9|   16.00|   14.0|         |-320857.0|191201.8|
|MCG-05-45-004 |19 12 33|-29 01.9|    5.00|   15.0|         |-290154.6|191233.1|
|MCG-05-45-005 |19 14 54|-30 58.7|    5.00|   15.0|         |-305845.0|191453.8|
|MCG-05-45-006 |19 22 11|-30 23.2|    1.50|   15.0|         |-302314.9|192210.5|
|MCG-05-46-001 |19 28 27|-29 31.8|    2.00|   15.0|         |-293149.2|192826.9|
|MCG-05-46-002 |19 32 32|-29 22.6|   10.00|   15.0|         |-292232.6|193232.4|
|MCG-05-46-003 |19 38 28|-30 32.2|    4.00|   16.0|         |-303208.9|193827.7|
|MCG-05-46-004 |19 42 01|-29 02.9|    4.00|   16.0|         |-290254.7|194201.4|
|MCG-05-46-005 |19 42 54|-28 28.9|    6.00|   16.0|         |-282851.2|194254.5|
|MCG-05-46-006 |19 44 06|-28 22.8|    5.00|   15.0|         |-282246.4|194406.3|
|MCG-05-46-007 |19 44 48|-28 20.7|    4.00|   15.0|         |-282043.7|194448.2|
|MCG-05-46-008 |19 50 45|-30 50.3|    1.50|   15.0|         |-305020.5|195045.2|
|MCG-05-46-009 |19 50 42|-28 14.3|    4.00|   16.0|         |-281420.6|195041.7|
|MCG-05-47-001 |19 51 51|-30 53.3|    3.00|   15.0|         |-305316.2|195151.2|
|MCG-05-47-002 |19 51 57|-30 54.2|    4.00|   15.0|         |-305415.9|195157.2|
|MCG-05-47-003 |19 51 57|-30 50.3|    4.00|   15.0|         |-305015.9|195157.1|
|MCG-05-47-004 |19 52 09|-30 52.3|    6.00|   15.0|         |-305215.1|195209.2|
|MCG-05-47-005 |19 55 58|-27 28.0|    4.00|   15.0|         |-272800.2|195558.3|
|MCG-05-47-006 |19 56 29|-32 12.0|    5.00|   15.0|         |-321158.5|195628.7|
|MCG-05-47-007 |19 56 41|-32 07.0|    8.00|   16.0|         |-320657.7|195640.5|
|MCG-05-47-008 |19 56 46|-31 29.9|    6.00|   15.0|         |-312957.3|195645.7|
|MCG-05-47-009 |19 57 23|-32 31.9|   10.00|   15.0|         |-323155.0|195723.1|
|MCG-05-47-010 |19 57 45|-30 45.9|    9.00|   15.0|         |-304553.6|195744.5|
|MCG-05-47-011 |19 57 52|-31 50.9|    0.00|   14.0|NGC 6841 |-315053.1|195752.1|
|MCG-05-47-012 |19 57 53|-32 23.9|    5.00|   15.0|         |-322353.1|195752.8|
|MCG-05-47-013 |19 57 53|-32 29.9|   10.00|   15.0|         |-322953.1|195753.0|
|MCG-05-47-014 |19 57 59|-32 43.9|    6.00|   15.0|         |-324352.7|195759.3|
|MCG-05-47-015 |19 58 10|-31 54.8|    8.00|   15.0|         |-315452.0|195810.1|
|MCG-05-47-016 |19 58 22|-31 48.8|   12.00|   15.0|         |-314851.2|195822.0|
|MCG-05-47-017 |19 59 51|-31 03.8|   14.00|   16.0|         |-310345.5|195950.8|
|MCG-05-47-018 |20 00 04|-32 07.7|   12.00|   15.0|         |-320744.7|200004.3|
|MCG-05-47-019 |20 00 28|-31 56.7|    5.00|   15.0|         |-315643.2|200028.0|
|MCG-05-47-020 |20 02 04|-27 34.6|    6.00|   14.0|         |-273437.0|200204.0|
|MCG-05-47-021 |20 03 37|-29 53.5|    4.00|   15.0|         |-295331.2|200336.9|
|MCG-05-47-022 |20 07 07|-30 25.3|   12.00|   14.0|         |-302518.1|200707.3|
|MCG-05-47-023 |20 07 42|-29 49.3|    9.00|   14.0|         |-294915.9|200742.4|
|MCG-05-47-024 |20 08 06|-29 20.2|   11.00|   15.0|         |-292014.4|200805.7|
|MCG-05-47-025 |20 11 23|-29 01.0|    7.00|   15.0|         |-290102.2|201123.0|
|MCG-05-48-001 |20 19 32|-31 36.5|    6.00|   15.0|         |-313632.6|201931.7|
|MCG-05-48-002 |20 21 26|-27 19.4|    4.00|   15.0|         |-271925.6|202126.1|
|MCG-05-48-003 |20 21 43|-31 17.4|    8.00|   15.0|         |-311724.7|202143.0|
|MCG-05-48-004 |20 22 11|-29 52.4|    4.00|   16.0|         |-295223.0|202211.2|
|MCG-05-48-005 |20 22 29|-29 50.3|    4.00|   15.0|         |-295021.9|202229.1|
|MCG-05-48-006 |20 22 43|-31 34.4|    5.00|   15.0|         |-313421.1|202243.3|
|MCG-05-48-007 |20 22 49|-31 32.3|    6.00|   15.0|         |-313220.8|202249.2|
|MCG-05-48-008 |20 23 19|-31 31.3|    4.00|   15.0|         |-313119.0|202319.2|
|MCG-05-48-009 |20 23 20|-27 42.3|    0.00|   14.0|         |-274218.8|202320.4|
|MCG-05-48-010 |20 23 39|-28 16.3|   15.00|   13.0|         |-281617.7|202339.0|
|MCG-05-48-011 |20 25 32|-32 34.2|   13.00|   15.0|         |-323411.1|202532.3|
|MCG-05-48-012 |20 26 26|-32 30.1|   12.00|   15.0|         |-323008.0|202626.1|
|MCG-05-48-013 |20 26 54|-30 33.1|    4.00|   15.0|         |-303306.3|202653.6|
|MCG-05-48-014 |20 28 08|-28 05.0|    8.00|   15.0|         |-280501.8|202808.4|
|MCG-05-48-015 |20 29 55|-32 14.9|    5.00|   15.0|         |-321455.7|202955.4|
|MCG-05-48-016 |20 30 47|-30 41.9|    8.00|   15.0|         |-304152.6|203047.3|
|MCG-05-48-017 |20 31 30|-30 52.9|   20.00|   12.0|NGC 6923 |-305250.2|203129.5|
|MCG-05-48-018 |20 31 42|-30 49.8|   10.00|   15.0|         |-304949.5|203141.4|
|MCG-05-48-019 |20 33 00|-31 20.8|    4.00|   15.0|         |-312045.0|203259.9|
|MCG-05-48-020 |20 33 12|-31 18.7|    3.00|   16.0|         |-311844.3|203311.9|
|MCG-05-48-021 |20 33 42|-31 03.7|    6.00|   15.0|         |-310342.6|203341.5|
|MCG-05-48-022 |20 34 13|-32 00.7|   35.00|   12.0|NGC 6925 |-320040.8|203412.6|
|MCG-05-48-023 |20 36 51|-29 41.5|   10.00|   15.0|         |-294131.7|203651.5|
|MCG-05-48-024 |20 37 31|-27 35.5|   10.00|   14.0|         |-273529.4|203730.9|
|MCG-05-48-025 |20 37 34|-27 34.5|    6.00|   14.0|         |-273429.2|203733.9|
|MCG-05-48-026 |20 38 18|-31 57.4|    8.00|   15.0|         |-315726.9|203818.1|
|MCG-05-48-027 |20 39 26|-28 31.4|   10.00|   14.0|         |-283122.9|203925.8|
|MCG-05-48-028 |20 40 54|-32 31.3|   10.00|   14.0|NGC 6947 |-323118.1|204054.5|
|MCG-05-48-029 |20 41 04|-30 29.3|   12.00|   15.0|         |-302917.5|204104.0|
|MCG-05-49-001 |20 43 15|-29 51.2|   22.00|   13.0|IC 5039  |-295110.2|204315.0|
|MCG-05-49-002 |20 43 39|-29 41.2|   20.00|   13.0|IC 5041  |-294108.8|204338.7|
|MCG-05-49-003 |20 47 53|-26 40.9|    8.00|   15.0|         |-264054.8|204752.9|
|MCG-05-49-004 |20 51 44|-29 50.7|    0.00|   15.0|         |-295042.3|205144.0|
|MCG-05-49-005 |20 51 51|-30 53.7|    9.00|   14.0|         |-305342.0|205151.2|
|MCG-05-49-006 |20 55 03|-31 05.5|    8.00|   15.0|         |-310531.8|205503.1|
|MCG-05-49-007 |20 57 05|-27 57.4|   14.00|   15.0|         |-275725.2|205705.3|
|MCG-05-49-008 |20 57 52|-32 18.4|    8.00|   15.0|         |-321822.9|205752.1|
|MCG-05-49-009 |20 58 16|-32 04.4|    6.00|   15.0|         |-320421.6|205815.8|
|MCG-05-49-010 |20 58 21|-31 29.3|    2.50|   16.0|         |-312921.3|205821.1|
|MCG-05-49-011 |20 59 05|-32 43.3|    3.00|   15.0|         |-324319.1|205904.5|
|MCG-05-49-012 |21 02 29|-28 10.1|    8.00|   15.0|         |-281008.4|210229.0|
|MCG-05-49-013 |21 02 50|-31 00.1|    2.30|   15.0|         |-310007.4|210250.0|
|MCG-05-49-014 |21 03 05|-28 20.1|    4.00|   15.0|         |-282006.6|210305.1|
|MCG-05-49-015 |21 03 35|-27 51.1|    8.00|   15.0|         |-275105.0|210334.5|
|MCG-05-50-001 |21 08 18|-29 40.9|    6.00|   15.0|         |-294050.8|210817.9|
|MCG-05-50-002 |21 08 36|-29 47.8|    8.00|   14.0|         |-294749.9|210836.0|
|MCG-05-50-003 |21 09 09|-26 54.8|    6.00|   14.0|         |-265448.1|210909.0|
|MCG-05-50-004 |21 10 24|-29 32.8|   14.00|   14.0|         |-293244.5|211023.5|
|MCG-05-50-005 |21 14 36|-30 04.6|    6.00|   15.0|         |-300432.2|211435.5|
|MCG-05-50-006 |21 14 55|-31 36.5|    9.00|   15.0|         |-313631.2|211455.1|
|MCG-05-50-007 |21 16 18|-30 41.5|    6.00|   15.0|         |-304127.2|211618.0|
|MCG-05-50-008 |21 17 03|-28 20.4|   12.00|   15.0|         |-282025.0|211703.5|
|MCG-05-50-009 |21 18 26|-27 20.3|    6.00|   15.0|         |-272021.0|211826.3|
|MCG-05-50-010 |21 19 31|-26 21.3|   10.00|   15.0|         |-262117.9|211931.3|
|MCG-05-50-011 |21 20 49|-32 24.2|    8.00|   15.0|         |-322414.4|212049.2|
|MCG-05-50-012 |21 20 56|-30 34.3|    2.00|   15.0|         |-303414.0|212056.2|
|MCG-05-50-013 |21 20 59|-30 32.2|    6.00|   15.0|         |-303213.8|212059.2|
|MCG-05-50-014 |21 21 05|-30 34.2|    2.00|   15.0|         |-303413.6|212105.2|
|MCG-05-50-015 |21 27 22|-30 02.9|    8.00|   15.0|         |-300256.1|212721.9|
|MCG-05-50-016 |21 31 27|-29 13.7|    6.00|   15.0|         |-291345.1|213126.5|
|MCG-05-50-017 |21 33 32|-29 29.6|    6.00|   15.0|         |-292939.6|213332.5|
|MCG-05-50-018 |21 33 41|-32 18.7|    4.00|   16.0|         |-321839.2|213341.2|
|MCG-05-51-001 |21 34 51|-29 46.6|    3.00|   15.0|         |-294636.2|213450.6|
|MCG-05-51-002 |21 35 24|-26 41.6|    8.00|   15.0|         |-264134.7|213523.8|
|MCG-05-51-003 |21 36 30|-27 45.5|    3.00|   15.0|         |-274531.8|213630.6|
|MCG-05-51-004 |21 37 26|-29 29.5|    3.00|   15.0|         |-292929.4|213726.0|
|MCG-05-51-005 |21 38 48|-28 01.4|    6.00|   15.0|         |-280125.9|213848.5|
|MCG-05-51-006 |21 39 14|-29 52.4|    3.00|   15.0|         |-295224.8|213914.1|
|MCG-05-51-007 |21 39 20|-29 54.4|    3.00|   15.0|         |-295424.6|213920.1|
|MCG-05-51-008 |21 40 29|-26 33.4|   25.00|   14.0|         |-263321.6|214029.0|
|MCG-05-51-009 |21 41 29|-26 37.3|    8.00|   15.0|         |-263719.1|214129.0|
|MCG-05-51-010 |21 42 31|-29 24.3|   11.00|   15.0|         |-292416.5|214231.2|
|MCG-05-51-011 |21 44 25|-29 56.2|   13.00|   16.0|         |-295611.8|214425.4|
|MCG-05-51-012 |21 45 30|-29 07.1|    6.00|   15.0|         |-290709.2|214530.6|
|MCG-05-51-013 |21 46 25|-30 04.1|    4.00|   15.0|         |-300406.9|214625.3|
|MCG-05-51-014 |21 46 31|-29 34.1|    5.00|   15.0|         |-293406.7|214630.8|
|MCG-05-51-015 |21 47 31|-29 44.1|    0.00|   15.0|         |-294404.3|214730.8|
|MCG-05-51-016 |21 48 33|-32 13.0|   10.00|   14.0|         |-321301.8|214832.9|
|MCG-05-51-017 |21 50 25|-31 02.0|    0.00|   14.0|IC 5139  |-310157.4|215025.5|
|MCG-05-51-018 |21 50 36|-29 13.0|    7.00|   15.0|         |-291256.9|215036.0|
|MCG-05-51-019 |21 52 10|-27 01.9|   10.00|   15.0|         |-270153.2|215210.0|
|MCG-05-51-020 |21 54 00|-29 19.8|   10.00|   14.0|NGC 7152 |-291949.0|215359.6|
|MCG-05-51-021 |21 54 26|-32 00.8|   10.00|   15.0|         |-320048.0|215425.8|
|MCG-05-51-022 |21 54 29|-29 05.8|   20.00|   14.0|NGC 7153 |-290547.8|215429.3|
|MCG-05-51-023 |21 54 29|-28 22.8|    4.00|   15.0|         |-282247.8|215428.8|
|MCG-05-51-024 |21 56 41|-28 26.7|    6.00|   15.0|         |-282642.8|215640.5|
|MCG-05-51-025 |21 57 05|-28 38.7|    3.00|   15.0|         |-283841.9|215704.6|
|MCG-05-51-026 |21 57 23|-28 45.7|    5.00|   15.0|         |-284541.2|215722.7|
|MCG-05-51-027 |21 57 29|-29 26.7|    4.00|   15.0|         |-292641.0|215729.2|
|MCG-05-51-028 |21 57 53|-28 49.7|    4.00|   14.0|         |-284940.1|215752.7|
|MCG-05-51-029 |21 58 10|-27 24.7|    6.00|   14.0|         |-272439.5|215809.5|
|MCG-05-51-030 |21 58 12|-30 21.7|    4.00|   15.0|         |-302139.4|215811.8|
|MCG-05-51-031 |21 58 25|-32 16.6|    8.00|   15.0|         |-321638.9|215825.4|
|MCG-05-51-032 |21 58 34|-28 28.6|   10.00|   14.0|         |-282838.6|215834.3|
|MCG-05-51-033 |21 58 57|-27 25.6|   10.00|   15.0|IC 5149  |-272537.7|215857.4|
|MCG-05-51-034 |21 59 10|-28 42.6|   14.00|   14.0|         |-284237.2|215910.4|
|MCG-05-51-035 |21 59 25|-31 55.6|   12.00|   14.0|NGC 7163 |-315536.7|215924.9|
|MCG-05-52-001 |22 00 06|-31 31.6|    4.00|   15.0|         |-313135.2|220006.5|
|MCG-05-52-002 |22 00 27|-26 57.6|    8.00|   15.0|         |-265734.4|220026.9|
|MCG-05-52-003 |22 00 40|-28 15.5|    6.00|   15.0|         |-281533.9|220039.8|
|MCG-05-52-004 |22 00 58|-28 25.6|    8.00|   15.0|         |-282533.3|220057.9|
|MCG-05-52-005 |22 01 22|-28 31.6|    8.00|   15.0|         |-283132.4|220121.9|
|MCG-05-52-006 |22 01 24|-31 36.5|    8.00|   15.0|         |-313632.3|220124.3|
|MCG-05-52-007 |22 02 10|-31 55.5|   20.00|   12.0|NGC 7172 |-315530.7|220209.5|
|MCG-05-52-008 |22 02 12|-32 01.5|    0.00|   13.0|NGC 7173 |-320130.6|220212.6|
|MCG-05-52-009 |22 02 12|-31 16.5|   10.00|   15.0|         |-311630.6|220212.0|
|MCG-05-52-010 |22 02 16|-32 02.5|    8.00|   12.0|NGC 7174 |-320230.5|220215.6|
|MCG-05-52-011 |22 02 18|-32 02.5|    0.00|   13.0|NGC 7176 |-320230.4|220218.6|
|MCG-05-52-012 |22 02 17|-30 31.5|    5.00|   15.0|         |-303130.4|220217.3|
|MCG-05-52-013 |22 02 40|-29 02.5|   12.00|   15.0|         |-290229.5|220240.2|
|MCG-05-52-014 |22 02 42|-32 03.5|    8.00|   15.0|         |-320329.5|220242.5|
|MCG-05-52-015 |22 02 39|-28 08.5|    2.50|   15.0|         |-280829.6|220239.5|
|MCG-05-52-016 |22 03 14|-26 26.5|    5.00|   15.0|         |-262628.3|220314.2|
|MCG-05-52-017 |22 03 22|-28 49.4|   10.00|   15.0|         |-284928.0|220321.9|
|MCG-05-52-018 |22 03 39|-27 50.5|   12.00|   15.0|         |-275027.4|220339.1|
|MCG-05-52-019 |22 03 39|-27 59.5|   10.00|   15.0|         |-275927.4|220339.2|
|MCG-05-52-020 |22 03 48|-32 21.5|   16.00|   14.0|         |-322127.1|220348.6|
|MCG-05-52-021 |22 03 54|-32 01.4|    9.00|   15.0|         |-320126.9|220354.3|
|MCG-05-52-022 |22 04 38|-26 26.4|   10.00|   15.0|         |-262625.3|220438.0|
|MCG-05-52-023 |22 06 15|-27 59.3|   10.00|   15.0|         |-275921.9|220614.9|
|MCG-05-52-024 |22 06 15|-28 00.4|    8.00|   15.0|         |-280021.9|220614.9|
|MCG-05-52-025 |22 06 33|-28 02.3|    8.00|   15.0|         |-280221.2|220632.9|
|MCG-05-52-026 |22 06 35|-31 19.4|   12.00|   14.0|NGC 7201 |-311921.2|220635.3|
|MCG-05-52-027 |22 06 41|-31 12.4|   13.00|   13.0|NGC 7203 |-311221.0|220641.2|
|MCG-05-52-028 |22 06 50|-31 07.3|    7.00|   14.0|         |-310720.7|220650.1|
|MCG-05-52-029 |22 06 53|-31 07.3|    8.00|   14.0|NGC 7204 |-310720.6|220653.1|
|MCG-05-52-030 |22 07 16|-29 52.3|    7.00|   15.0|         |-295219.8|220716.1|
|MCG-05-52-031 |22 08 12|-32 31.3|   12.00|   14.0|         |-323117.9|220812.0|
|MCG-05-52-032 |22 08 27|-29 05.3|    6.00|   14.0|         |-290517.3|220827.4|
|MCG-05-52-033 |22 08 44|-27 52.3|   11.00|   15.0|IC 5168  |-275216.7|220844.5|
|MCG-05-52-033A|22 08 56|-27 15.3|    6.00|   14.0|         |-271516.3|220856.0|
|MCG-05-52-034 |22 09 08|-27 50.3|   15.00|   12.0|NGC 7214 |-275015.8|220908.4|
|MCG-05-52-035 |22 09 08|-27 49.3|    3.00|   15.0|         |-274915.8|220908.4|
|MCG-05-52-036 |22 09 14|-27 48.2|    8.00|   14.0|         |-274815.6|220914.3|
|MCG-05-52-037 |22 09 14|-27 26.3|    8.00|   15.0|         |-272615.6|220914.1|
|MCG-05-52-038 |22 09 14|-27 11.3|   16.00|   14.0|         |-271115.6|220913.9|
|MCG-05-52-039 |22 09 14|-27 45.2|   10.00|   15.0|         |-274515.6|220914.3|
|MCG-05-52-040 |22 09 32|-27 17.3|    8.00|   15.0|         |-271715.0|220931.9|
|MCG-05-52-041 |22 10 27|-29 00.2|    7.00|   15.0|         |-290013.2|221027.0|
|MCG-05-52-042 |22 10 38|-27 55.2|    8.00|   14.0|         |-275512.8|221038.2|
|MCG-05-52-043 |22 11 16|-30 37.2|   16.00|   12.0|NGC 7221 |-303711.5|221116.1|
|MCG-05-52-044 |22 11 39|-28 50.2|    4.00|   15.0|         |-285010.8|221138.7|
|MCG-05-52-045 |22 11 50|-27 59.2|    6.00|   15.0|         |-275910.4|221150.1|
|MCG-05-52-046 |22 12 14|-27 51.2|    2.50|   15.0|         |-275109.6|221214.0|
|MCG-05-52-047 |22 12 14|-27 53.2|    8.00|   15.0|         |-275309.6|221214.0|
|MCG-05-52-048 |22 13 19|-27 14.1|   10.00|   15.0|         |-271407.4|221319.4|
|MCG-05-52-049 |22 13 26|-27 35.1|   13.00|   14.0|         |-273507.2|221325.6|
|MCG-05-52-050 |22 14 01|-26 58.1|   25.00|   14.0|         |-265806.0|221401.1|
|MCG-05-52-051 |22 14 03|-29 25.1|   12.00|   12.0|NGC 7229 |-292506.0|221402.8|
|MCG-05-52-052 |22 14 27|-30 02.1|   10.00|   14.0|         |-300205.2|221427.2|
|MCG-05-52-053 |22 14 31|-27 29.1|    5.00|   15.0|         |-272905.0|221431.4|
|MCG-05-52-054 |22 14 31|-27 29.1|   11.00|   13.0|         |-272905.0|221431.4|
|MCG-05-52-055 |22 14 31|-27 41.1|    8.00|   15.0|         |-274105.0|221431.5|
|MCG-05-52-056 |22 14 33|-29 12.1|    0.00|   14.0|         |-291205.0|221432.6|
|MCG-05-52-057 |22 14 56|-27 58.1|   10.00|   14.0|         |-275804.2|221455.7|
|MCG-05-52-058 |22 15 43|-27 32.0|    8.00|   15.0|         |-273202.7|221543.3|
|MCG-05-52-059 |22 16 01|-26 42.1|   12.00|   14.0|         |-264202.1|221600.7|
|MCG-05-52-060 |22 16 09|-30 25.0|    9.00|   14.0|         |-302501.8|221609.2|
|MCG-05-52-061 |22 16 13|-27 25.0|   10.00|   14.0|         |-272501.7|221613.1|
|MCG-05-52-062 |22 16 28|-26 50.0|    6.00|   14.0|         |-265001.2|221627.7|
|MCG-05-52-063 |22 17 31|-27 22.0|    4.00|   15.0|         |-272159.2|221730.9|
|MCG-05-52-064 |22 19 13|-28 26.9|    9.00|   14.0|         |-282655.9|221913.4|
|MCG-05-52-065 |22 19 48|-26 20.9|    6.00|   14.0|         |-262054.8|221948.0|
|MCG-05-52-066 |22 20 25|-28 23.9|    8.00|   15.0|         |-282353.7|222025.2|
|MCG-05-52-067 |22 22 36|-27 22.8|    9.00|   15.0|         |-272249.7|222236.2|
|MCG-05-52-068 |22 23 01|-28 22.8|   14.00|   14.0|NGC 7258 |-282248.9|222300.8|
|MCG-05-52-069 |22 23 07|-28 58.8|    0.00|   12.0|NGC 7259 |-285848.7|222307.2|
|MCG-05-52-070 |22 23 19|-29 00.8|   24.00|   13.0|         |-290048.4|222319.1|
|MCG-05-52-071 |22 23 36|-26 37.8|   12.00|   14.0|         |-263747.8|222335.6|
|MCG-05-52-072 |22 25 02|-31 21.8|    4.00|   15.0|         |-312145.3|222502.4|
|MCG-05-52-073 |22 25 26|-31 24.7|    7.00|   16.0|         |-312444.6|222526.4|
|MCG-05-53-001 |22 25 56|-31 14.7|    0.00|   14.0|         |-311443.7|222556.2|
|MCG-05-53-002 |22 25 56|-31 14.7|    0.00|   16.0|         |-311443.7|222556.2|
|MCG-05-53-003 |22 26 20|-30 54.7|    6.00|   15.0|         |-305443.0|222619.9|
|MCG-05-53-004 |22 26 26|-31 10.7|   10.00|   14.0|NGC 7277 |-311042.8|222626.0|
|MCG-05-53-005 |22 27 08|-30 55.7|    6.00|   16.0|         |-305541.6|222707.8|
|MCG-05-53-006 |22 27 38|-31 24.7|    3.00|   16.0|         |-312440.7|222738.0|
|MCG-05-53-007 |22 27 55|-30 03.7|    8.00|   15.0|         |-300340.2|222755.1|
|MCG-05-53-008 |22 28 19|-29 55.7|    5.00|   15.0|         |-295539.5|222819.0|
|MCG-05-53-009 |22 30 07|-30 32.6|    8.00|   15.0|         |-303236.4|223007.1|
|MCG-05-53-010 |22 30 17|-26 46.6|    4.00|   15.0|         |-264636.1|223016.8|
|MCG-05-53-011 |22 30 47|-26 56.6|   10.00|   16.0|         |-265635.3|223046.8|
|MCG-05-53-012 |22 31 24|-28 31.6|    8.00|   16.0|         |-283134.3|223123.7|
|MCG-05-53-013 |22 31 30|-28 24.5|   12.00|   15.0|         |-282434.1|223129.6|
|MCG-05-53-014 |22 33 29|-27 14.5|   12.00|   13.0|         |-271430.8|223328.6|
|MCG-05-53-015 |22 34 05|-27 14.5|    3.00|   15.0|         |-271429.8|223404.5|
|MCG-05-53-016 |22 34 13|-32 26.5|    8.00|   15.0|         |-322629.6|223413.5|
|MCG-05-53-017 |22 34 58|-26 47.5|    3.00|   16.0|         |-264728.4|223458.2|
|MCG-05-53-018 |22 35 55|-31 40.4|    4.00|   16.0|         |-314026.9|223554.8|
|MCG-05-53-019 |22 36 16|-26 18.4|   12.00|   15.0|         |-261826.3|223615.7|
|MCG-05-53-020 |22 36 25|-31 46.4|    6.00|   15.0|         |-314626.1|223624.8|
|MCG-05-53-021 |22 36 46|-26 15.4|    6.00|   15.0|         |-261525.5|223645.6|
|MCG-05-53-022 |22 38 23|-28 14.4|    5.00|   15.0|         |-281423.0|223822.5|
|MCG-05-53-023 |22 39 21|-26 29.3|    0.00|   15.0|         |-262921.5|223921.4|
|MCG-05-53-024 |22 39 33|-26 23.3|    5.00|   16.0|         |-262321.2|223933.3|
|MCG-05-53-025 |22 41 04|-27 10.3|    4.00|   15.0|         |-271018.9|224103.5|
|MCG-05-53-026 |22 41 10|-27 11.3|    4.00|   15.0|         |-271118.7|224109.5|
|MCG-05-53-027 |22 42 23|-30 04.3|   40.00|   12.0|NGC 7361 |-300416.9|224222.8|
|MCG-05-53-028 |22 42 34|-28 35.3|    2.00|   15.0|         |-283516.7|224234.0|
|MCG-05-53-029 |22 43 23|-30 07.3|    5.00|   15.0|         |-300715.5|224322.7|
|MCG-05-53-030 |22 44 09|-27 14.2|    8.00|   15.0|         |-271414.3|224409.1|
|MCG-05-53-031 |22 46 03|-28 02.2|    8.00|   15.0|         |-280211.6|224603.2|
|MCG-05-53-032 |22 47 16|-29 29.2|    6.00|   15.0|         |-292909.9|224715.8|
|MCG-05-53-033 |22 48 57|-27 36.1|    9.00|   15.0|         |-273607.6|224856.6|
|MCG-05-54-001 |22 52 08|-27 52.1|    8.00|   15.0|         |-275203.4|225208.3|
|MCG-05-54-002 |22 52 15|-28 36.1|    7.00|   15.0|         |-283603.2|225214.6|
|MCG-05-54-003 |22 52 51|-29 03.1|    6.00|   15.0|         |-290302.4|225250.7|
|MCG-05-54-004 |22 54 55|-26 51.0|    6.00|   15.0|         |-265059.8|225455.4|
|MCG-05-54-005 |22 57 21|-31 28.0|    5.00|   15.0|         |-312756.8|225721.0|
|MCG-05-54-006 |22 58 27|-32 15.9|   12.00|   14.0|         |-321555.5|225827.2|
|MCG-05-54-007 |22 59 08|-30 29.9|   10.00|   14.0|         |-302954.7|225908.3|
|MCG-05-54-008 |23 02 08|-32 00.8|    5.00|   15.0|         |-320051.3|230208.4|
|MCG-05-54-009 |23 02 38|-31 04.9|    8.00|   15.0|         |-310450.7|230237.9|
|MCG-05-54-010 |23 04 19|-28 23.8|    4.00|   15.0|         |-282348.9|230418.6|
|MCG-05-54-011 |23 04 55|-30 25.8|    7.00|   15.0|         |-302548.2|230455.3|
|MCG-05-54-012 |23 05 02|-31 17.8|    6.00|   15.0|         |-311748.1|230501.6|
|MCG-05-54-013 |23 05 55|-30 37.8|   20.00|   14.0|         |-303747.2|230555.2|
